# Data from Clarivate Analytics' Web of Science, retrieved 23 November 2018
# This file generated on 2018-11-23 15:30:02
item,AU,DE,SO,id,title,year
5452,"Binder, Claudia R.|Quirici, Raffaele|Domnitcheva, Svetlana|Staeubli, Beat",batteries|industrial ecology|material flow analysis (mfa)|multi-attribute utility theory (maut)|radio frequency identification device (rfid)|recycling,JOURNAL OF INDUSTRIAL ECOLOGY,WOS:000256136800009,Smart labels for waste and resource management - An integrated assessment,2008
5453,"Collins, A. L.|Anthony, S. G.|Hawley, J.|Turner, T.",sediment sources|water framework directive|mitigation,CATENA,WOS:000272019300009,The potential impact of projected change in farming by 2015 on the importance of the agricultural sector as a sediment source in England and Wales,2009
5454,"Kao, Yu-Hsuan|Liu, Chen-Wuing|Wang, Sheng-Wei|Lee, Cheng-Haw",mountain block recharge|boundary influx|baseflow separation method|rainfall infiltration method,JOURNAL OF HYDROLOGY,WOS:000301805000008,Estimating mountain block recharge to downstream alluvial aquifers from standard methods,2012
5455,"Oshiro, Ken|Kainuma, Mikiko|Masui, Toshihiko",intended nationally determined contribution|paris agreement|integrated assessment model|climate change mitigation|low-carbon energy,ENERGY POLICY,WOS:000417660800058,Implications of Japan's 2030 target for long-term low emission pathways,2017
5456,"Wei, Xiaohua|Blanco, Juan A.|Jiang, Hong|Kimmins, J. P. Hamish",nitrogen deposition|carbon sequestration|ecosystem modeling|chinese fir forests|forecast model,SCIENCE OF THE TOTAL ENVIRONMENT,WOS:000301155200040,Effects of nitrogen deposition on carbon sequestration in Chinese fir forest ecosystems,2012
5457,"Fath, Brian D.|Grant, W. E.",boolean networks|coevolution|ecological modeling|fitness landscapes|network analysis,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000244009400016,Ecosystems as evolutionary complex systems: Network analysis of fitness models,2007
5458,"Mason, Seth J. K.|Cleveland, Sean B.|Llovet, Pol|Izurieta, Clemente|Poole, Geoffrey C.",data management|cyberinfrastructure|data models|data schemas|informatics,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000329561100006,"A centralized tool for managing, archiving, and serving point-in-time data in ecological research laboratories",2014
5459,"Castronova, Anthony M.|Goodall, Jonathan L.",hydrologic modeling|modeling software architectures|component-based modeling|integrated modeling|multidisciplinary modeling,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000277103800001,A generic approach for developing process-level hydrologic modeling components,2010
5460,"Lane, Stephanie T.|Gates, Kathleen M.",structural equation modeling|r|time series,STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL,WOS:000406276600010,Automated Selection of Robust Individual-Level Structural Equation Models for Time Series Data,2017
5461,"Panagopoulos, Yiannis|Gassman, Philip W.|Kling, Catherine L.|Campbell, Todd|Jha, Manoj|Srinivasan, Raghavan|White, Michael|Arnold, Jeffrey G.|Lekkas, TD",calibration|model predictions|nonpoint source pollution|nitrogen|otrb|phosphorus|river basin management|swat|umrb,PROCEEDINGS OF THE 13TH INTERNATIONAL CONFERENCE ON ENVIRONMENTAL SCIENCE AND TECHNOLOGY,WOS:000346067900261,THE DEVELOPMENT OF SWAT MODELLING SYSTEMS FOR LARGE CORN BELT RIVER BASINS PART 2: MODEL PERFORMANCE AND EVALUATION,2013
5462,"Williams, Michael S.|Ebel, Eric D.|Vose, David",markov chain monte carlo|modeling framework|probability distribution|uncertainty distribution,RISK ANALYSIS,WOS:000288861900005,Framework for Microbial Food-Safety Risk Assessments Amenable to Bayesian Modeling,2011
5463,"Mooney, Sian|Gerow, Ken|Antle, John|Capalbo, Susan|Paustian, Keith",,CLIMATIC CHANGE,WOS:000243555300005,Reducing standard errors by incorporating spatial autocorrelation into a measurement scheme for soil carbon credits,2007
5464,"Iyer, Gokul C.|Clarke, Leon E.|Edmonds, James A.|Hultman, Nathan E.",technological change|integrated assessment model|climate change|green|low carbon|spillover,ENERGY POLICY,WOS:000387300300037,Do national-level policies to promote low-carbon technology deployment pay off for the investor countries?,2016
5465,"Davidson, Eric A.|de Abreu Sa, Tatiana Deane|Carvalho, Claudip J. Reis|Figueiredo, Ricardo de Oliveira|Kato, Maria do Socorro A.|Ishida, Francoise Yoko",biomass burning|ch4|global warming potentials|methane|mulching|nitric oxide|nitrous oxide|shifting agriculture|soil,GLOBAL CHANGE BIOLOGY,WOS:000255463600005,An integrated greenhouse gas assessment of an alternative to slash-and-burn agriculture in eastern Amazonia,2008
5466,"Doulgeris, Ch.|Papadimos, D.|Kapsomenakis, J.",climate change|wetlands|hydroperiod|hydrological modelling,REGIONAL ENVIRONMENTAL CHANGE,WOS:000383772100008,Impacts of climate change on the hydrology of two Natura 2000 sites in Northern Greece,2016
5467,"Wagner, RA|Tisdale, TS|Zhang, J",hydraulics|modeling|nonpoint source pollution|phosphorus|surface water hydrology|water quality|wetlands|uncertainty analysis,WATER RESOURCES BULLETIN,WOS:A1996TV95700007,A framework for phosphorus transport modeling in the Lake Okeechobee watershed,1996
5468,"Prevost, Guillaume|Bertelle, Cyrille|Nketsa, A|Paludetto, M|Bertelle, C",ontology|web|xml|aquatic ecosystems|computation,MODELLING AND SIMULATION 2006,WOS:000245528900076,Model and simulation engineering in the field of ecology using web ontology and XML,2006
5469,"Guzman, J. A.|Moriasi, D. N.|Chu, M. L.|Starks, P. J.|Steiner, J. L.|Gowda, P. H.",integrated environmental modeling|spatio-temporal analysis|hydrological modeling|data visualization|geospatial software|gis,ENVIRONMENTAL MODELLING & SOFTWARE,WOS:000324013300014,A tool for mapping and spatio-temporal analysis of hydrological data,2013
5470,"Guler, Ipek|Faes, Christel|Gude, Francisco|Cadarso-Suarez, Carmen|Gervasi, O|Murgante, B|Misra, S|Borruso, G|Torre, CM|Rocha, AMAC|Taniar, D|Apduhan, BO|Stankova, E|Cuzzocrea, A",,"COMPUTATIONAL SCIENCE AND ITS APPLICATIONS - ICCSA 2017, PT II",WOS:000448605100043,Assessing the Predictive Performance of Survival Models with Longitudinal Data,2017
5471,"Lo Conti, Francesco|Francipane, Antonio|Pumo, Dario|Noto, Leonardo V.",x-band radar|disdrometer|z-r calibration|mediterranean,JOURNAL OF HYDROLOGY,WOS:000366769400021,Exploring single polarization X-band weather radar potentials for local meteorological and hydrological applications,2015
5472,"Bulygina, N.|McIntyre, N.|Wheater, H.",,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000267543200014,Conditioning rainfall-runoff model parameters for ungauged catchments and land management impacts analysis,2009
5473,"Cheung, Mike W. -L.",meta-analysis|multilevel modeling|restricted maximum likelihood estimation|structural equation modeling,STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL,WOS:000314213800010,Implementing Restricted Maximum Likelihood Estimation in Structural Equation Models,2013
5474,"Castiglione, F.|Motta, S.|Pappalardo, F.|Pennisi, M.",computational biology|cs-model|immunology|agent-based modeling,MATHEMATICAL MODELLING OF NATURAL PHENOMENA,WOS:000306248900004,A Modeling Framework For Immune-related Diseases,2012
5475,"Cai, Mingyong|Yang, Shengtian|Zeng, Hongjuan|Zhao, Changsen|Wang, Shudong",multi-spatial data|remote sensing|ungauged regions|ms-dtvgm|hydrological modeling,WATER RESOURCES MANAGEMENT,WOS:000338651100009,A Distributed Hydrological Model Driven by Multi-Source Spatial Data and Its Application in the Ili River Basin of Central Asia,2014
5476,"Carini, Franca",fruit|trs 364 revision|radionuclide|deposition|absorption|translocation|remobilisation|root uptake,JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,WOS:000269466400012,Radionuclide transfer to fruit in the IAEA TRS 364 Revision,2009
5477,"Yang, Ze-Yu|Zeng, Eddy Y.|Maruya, Keith A.|Mai, Bi-Xian|Ran, Yong",sediment porewater|solid-phase microextraction|minimum sediment volume|dissolved phase hoc concentration,CHEMOSPHERE,WOS:000244166500004,Predicting organic contaminant concentrations in sediment porewater using solid-phase microextraction,2007
5478,"Peters, C|Muhleck, R|Sieker, H|Jekel, M",decision support|water management|scenarios|basin|catchment|integrated modelling|indicators|assessment,WATER SCIENCE AND TECHNOLOGY,WOS:000235273600008,"Planning, modelling and assessing source control concepts on catchment scale",2005
5479,"Lai, E.|Lundie, S.|Ashbolt, N. J.",multi-criteria decision aid|integrated framework|decision making|shortcomings|sustainability assessment|urban water,URBAN WATER JOURNAL,WOS:000262437700004,Review of multi-criteria decision aid for integrated sustainability assessment of urban water systems,2008
5480,"Munksgaard, Niels C.|Warnakulasooriya, Kanchana N.|Kennedy, Karen|Powell, Lynne|Gibb, Karen S.",nitrogen|isotopes|wastewater|ammonia|gas emissions|monitoring,ENVIRONMENTAL MONITORING AND ASSESSMENT,WOS:000392300300036,Enrichment of N-15/N-14 in wastewater-derived effluent varies with operational performance of treatment systems: implications for isotope monitoring in receiving environments,2017
5481,"Pietroniro, A|Prowse, T|Hamlin, L|Kouwen, N|Soulis, R",grouped response unit|northern wetland|hydrological modelling,HYDROLOGICAL PROCESSES,WOS:A1996WA43800002,Application of a grouped response unit hydrological model to a northern wetland region,1996
5482,"Dieulin, C.|Boyer, J. F.|Ardoin-Bardin, S.|Dezetter, A.|Demuth, S|Gustard, A|Planos, E|Scatena, F|Servat, E",hydrological balance model|water holding capacity|grid|fao|soil classes|west and central africa,CLIMATE VARIABILITY AND CHANGE - HYDROLOGICAL IMPACTS,WOS:000249093700011,The contribution of GIS to hydrological modelling,2006
5483,"Mostafavi, Nariman|Farzinmoghadam, Mohamad|Hoque, Simi",urban metabolism|urban energy modeling|energy consumption|residential energy use|iumat|quantile regression,BUILDING AND ENVIRONMENT,WOS:000393249800035,Urban residential energy consumption modeling in the Integrated Urban Metabolism Analysis Tool (IUMAT),2017
5484,"Yang Dayong, |Zhou Wen, |Yang Jian, |Lin Kui, |Zhao Kunrong, |Tang, |Zhong, W|Zhuang, D|Li, C|Liu, Y",water pollution accident|scenario analysis|temporal gis|model integration,"PROGRESS IN ENVIRONMENTAL PROTECTION AND PROCESSING OF RESOURCE, PTS 1-4",WOS:000320828200307,Study on Scenario Assisted Decision Making Method for Emergent Water Pollution Accident,2013
5485,"Makwana, Jaydip J.|Tiwari, Mukesh K.",hydrological modelling|surface runoff|remote sensing and gis|swat|neural networks,MODELING EARTH SYSTEMS AND ENVIRONMENT,WOS:000432244700011,"Hydrological stream flow modelling using soil and water assessment tool (SWAT) and neural networks (NNs) for the Limkheda watershed, Gujarat, India",2017
5486,"Bryan, Brett A.|Nolan, Martin|McKellar, Lisa|Connor, Jeffery D.|Newth, David|Harwood, Tom|King, Darran|Navarro, Javier|Cai, Yiyong|Gao, Lei|Grundy, Mike|Graham, Paul|Ernst, Andreas|Dunstall, Simon|Stock, Florian|Brinsmead, Thomas|Harman, Ian|Grigg, Nicola J.|Battaglia, Michael|Keating, Brian|Wonhas, Alex|Hatfield-Dodds, Steve",ecosystem services|sustainability|land-use change|global|policy|scenarios|climate change|emissions abatement|economics|model|temporal|spatial|gis|future|governance|strategic|decision-making,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,WOS:000375886300014,Land-use and sustainability under intersecting global change and domestic policy scenarios: Trajectories for Australia to 2050,2016
5487,"Baron, JS","alpine lakes|atmospheric nitrogen deposition|critical load|ecological-change threshold|hindcasting|loch vale, colorado, usa|rocky mountain national park, usa",ECOLOGICAL APPLICATIONS,WOS:000237052200001,Hindcasting nitrogen deposition to determine an ecological critical load,2006
5488,"Kim, D|Barnhart, C|Wilson, NHM",,"COMPUTER-AIDED TRANSIT SCHEDULING, PROCEEDINGS",WOS:000086480900013,Transportation service network design: Models and algorithms,1999
5489,"Motovilov, Y.|Danilov-Danilyan, V.|Dod, E.|Kalugin, A.|Rogger, M|Aksoy, H|Kooy, M|Schumann, A|Toth, E|Chen, Y|Estupina, VB|Bloschl, G",,CHANGES IN FLOOD RISK AND PERCEPTION IN CATCHMENTS AND CITIES,WOS:000365019600011,Flood protection effect of the existing and projected reservoirs in the Amur River basin: evaluation by the hydrological modeling system,2015
5490,"Hankin, Barry|Bielby, Sally|Pope, Linda|Douglass, John",uncertainty|diffuse pollution|water quality|sensitivity,HYDROLOGICAL PROCESSES,WOS:000388275200002,Catchment-scale sensitivity and uncertainty in water quality modelling,2016
5491,"Pistocchi, A.|Pennington, D.",river width|lake depth|digital terrain model|regression analysis|continental scale environmental modelling,JOURNAL OF HYDROLOGY,WOS:000241295200017,European hydraulic geometries for continental SCALE environmental modelling,2006
5492,"Doerr, SH|Ferreira, AJD|Walsh, RPD|Shakesby, RA|Leighton-Boyce, G|Coelho, COA",water repellency|soil hydrophobicity|overland flow|runoff|hydrological modelling,HYDROLOGICAL PROCESSES,WOS:000180909000012,Soil water repellency as a potential parameter in rainfall-runoff modelling: experimental evidence at point to catchment scales from Portugal,2003
5493,"Laspidou, C.|Kofinas, D.|Mellios, N.|Latinopoulos, D.|Papadimitriou, T.",mediterranean shallow lake|pclake|eutrophication|ecological modeling|trophic state|lake karla,ECOLOGICAL ENGINEERING,WOS:000402830200017,Investigation of factors affecting the trophic state of a shallow Mediterranean reconstructed lake,2017
5494,"Wang, C. X.|Li, Y. P.|Zhang, J. L.|Huang, G. H.",hydrological simulation|kaidu river basin|streamflow|type-2 fuzzy sets|uncertainty analysis,HYDROLOGY RESEARCH,WOS:000368317600010,Assessing parameter uncertainty in semi-distributed hydrological model based on type-2 fuzzy analysis: a case study of Kaidu River Basin,2015
5495,"Abdul-Wahab, S. A.|Al-Hajri, A.|Yetilmezsoy, K.",calpuff|dispersion|landfill|modeling|non-methane organic compounds,INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY,WOS:000372199500011,Impact of the ambient air quality due to the dispersion of non-methane organic compounds from Barka Landfill,2016
5496,"Pereira, AG|Gough, C|De Marchi, B",in-depth groups|information and communication technology|(ict)|integrated assessment|participatory processes,INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION,WOS:000082583200003,"Computers, citizens and climate change: the art of communicating technical issues",1999
5497,"Kabel, Karoline|Moros, Matthias|Porsche, Christian|Neumann, Thomas|Adolphi, Florian|Andersen, Thorbjorn Joest|Siegel, Herbert|Gerth, Monika|Leipe, Thomas|Jansen, Eystein|Damste, Jaap S. Sinninghe",,NATURE CLIMATE CHANGE,WOS:000312433700020,"Impact of climate change on the Baltic Sea ecosystem over the past 1,000 years",2012
5498,"Gasda, Sarah E.|Nilsen, Halvor M.|Dahle, Helge K.|Gray, William G.",,WATER RESOURCES RESEARCH,WOS:000310693600004,Effective models for CO2 migration in geological systems with varying topography,2012
5499,"Dash, SK|Hoffmann, GR|Kreitz, N",,MAKING ITS MARK,WOS:000077914900022,Climate and weather modelling using different parallel computers,1997
5500,"Jestin, Louis|Wyrwa, Artur|Stezaly, Anna|Zysk, Janusz|Pluta, Marcin|Sliz, Beata",energy sector|emissions|concentrations and depositions|acidification|external costs,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,WOS:000278006100010,Environmental Challenges of the Polish Energy Sector,2010
5501,"Nagarajan, N.|Poongothai, S.",spatial mapping|hydrological modeling|scs-cn method|statistical analysis|arc/info gis,JOURNAL OF HYDROLOGIC ENGINEERING,WOS:000312712500014,Spatial Mapping of Runoff from a Watershed Using SCS-CN Method with Remote Sensing and GIS,2012
5502,"Park, JE|Townsend, DS|Lear, P|Vidic, RD|Pohland, FG",,INNOVATIVE TECHNOLOGIES FOR SITE REMEDIATION AND HAZARDOUS WASTE MANAGEMENT,WOS:A1995BE31D00046,"Quantities and characteristics: A case study in integrated assessment, treatability and design",1995
5503,"Carmichael, J|Tansey, J|Robinson, J",,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,WOS:000222107400007,An integrated assessment modeling tool,2004
5504,"Saleh, Firas|Ramaswamy, Venkatsundar|Georgas, Nickitas|Blumberg, Alan F.|Pullen, Julie",,HYDROLOGY AND EARTH SYSTEM SCIENCES,WOS:000379420000005,A retrospective streamflow ensemble forecast for an extreme hydrologic event: a case study of Hurricane Irene and on the Hudson River basin,2016
